jour,mois,saison,temp_moyenne,nb_evenements,ensoleillement,distance_aeroport,jours_sans_pluie,nuitées
28,3,printemps,15.718467152784253,2,9.028390505494603,22.057789586268214,5.286664926802153,46.65683255387432
5,8,ete,19.10695012726328,0,8.085140682758066,26.493487001584587,26.15776492138088,84.98674816381417
1,8,ete,25.087704583033766,6,11.574841710932855,32.987917013528815,31.82151080627257,160.18021153912662
8,11,automne,21.031237728689316,3,5.935310323244782,21.69033456069825,23.79760764717752,110.42399230106784
21,4,printemps,13.974291038978617,1,9.250596384465982,23.229860814097684,22.321808865021936,94.10330413340445
28,4,printemps,22.98321916766856,0,7.834707063946718,17.003413283529362,24.00940034806945,128.86677210175404
12,5,printemps,23.847657345254994,3,12.199516796653116,17.313116128892275,28.374218933713443,179.36512142888503
12,6,ete,18.223440569410332,0,9.097943834122933,26.420281232704696,25.870684847630177,92.85799379496157
5,5,printemps,23.05122187802373,2,8.649377163270168,18.61836099926611,7.8341619320884455,82.03781765643448
7,7,ete,21.225092977302335,2,7.8397951300523605,20.364736893028912,38.249997218491835,189.27832122160976
4,2,hiver,19.012852306789803,3,6.593757890668761,26.114878350641675,20.51108034876902,99.84499723462791
6,7,ete,13.532321282031681,2,8.62278558528186,18.656864140567052,25.183415864795045,104.66837462027385
13,10,automne,25.389769475528787,2,5.235394781726477,27.502102188440745,27.109890175268625,104.3537979846754
20,7,ete,23.796054999599164,2,5.327431822830058,22.865146680257027,31.559278018812854,145.59877858287987
30,1,hiver,22.919431471876564,3,10.024876873658991,22.276990854891075,30.521068224746358,193.7669950439608
15,7,ete,27.72263001839047,2,4.47575172191187,16.75905426466328,21.317368264474922,88.30001368573589
3,5,printemps,24.725968635067968,1,7.3608528834183256,22.545629975250527,20.674664845847904,102.88350939385045
23,3,printemps,23.432830030757813,2,5.901747017482083,17.85477026066877,24.086109829688965,133.75584060381894
8,3,printemps,8.933863259865845,3,7.195058615220674,22.347044280978523,31.00061005953467,175.33625200197875
20,4,printemps,25.98447475901208,2,8.369090604678693,19.490874671197854,8.873783151671157,75.32482130972298
16,12,hiver,20.415402571410254,0,9.969110581928344,24.8340478549206,26.4409542224196,126.36534429218922
13,2,hiver,21.562458401285692,3,10.435267179465441,19.841144136016222,11.13677395004002,112.29787058167958
18,2,hiver,21.596665948466928,3,6.162093561682356,30.189287751183485,38.5121352500147,222.042007186711
28,1,hiver,23.869163718211396,2,7.068076126746471,18.62226510802137,23.673141679844775,142.54838512248566
10,5,printemps,25.610875144008425,1,16.105100244423912,17.32712618988245,15.839724253491319,128.95881081061157
30,4,printemps,23.17120571529611,6,7.499970628129276,21.730568934006268,24.287166016688957,158.61059282425072
19,11,automne,22.376427946599456,6,6.23557840800819,25.389355279137366,20.09201657686453,92.25243774697714
17,10,automne,21.157563696477858,3,6.568398474517123,25.35049242413637,18.398130376675724,62.03570874752801
24,2,hiver,3.2419474154766093,3,7.511720167381339,20.83390722201249,1.907747435922495,67.33106439145884
31,3,printemps,18.562044902749058,2,7.214525274423082,21.695445804023926,9.758069968222848,57.25909314883506
19,7,ete,15.292052413246772,0,7.531259753610261,21.702690286862115,18.59546900517486,56.997089531225285
28,7,ete,26.053697694695426,1,7.957146892546872,14.610635931859374,3.1164586031959693,63.42909640104454
26,12,hiver,23.095185991431467,1,7.943184275413671,25.120367208830483,14.128237026423793,78.48118527499273
23,4,printemps,17.709315063931328,0,6.089027005457612,13.710717839396663,15.001252372129747,76.15042171119251
26,5,printemps,18.21141408865378,4,8.738662042312262,14.62000662107604,12.205573732620682,87.19941164368515
5,5,printemps,18.030093183487892,3,8.242093899761368,20.275135422607324,27.723548136646407,137.09391229080776
26,6,ete,17.9408692284054,3,8.993163341099851,18.40070132927229,11.198306814018617,63.54357953544845
21,9,automne,12.777212782376015,1,4.571091892549687,23.98078699687725,20.88408812076564,51.46428852774699
30,2,hiver,11.69360253361116,2,8.313688487382956,22.236763363350903,16.468360410094252,73.07371103992891
23,5,printemps,20.14523386190872,2,4.028807368195967,20.69100693535346,18.812027368678653,87.20346299737855
31,12,hiver,25.376570696796772,1,7.648858211046839,14.37233002013975,36.06400752651131,247.57860522065218
9,3,printemps,17.311551512860685,2,9.315872585506153,20.13280052431701,21.796863518331747,105.42929535246019
12,4,printemps,21.517223754620225,0,10.091558303204732,19.73744265439292,23.73032891526288,122.3364735714105
21,10,automne,23.671304585883625,1,8.66892012819401,21.11093368451085,12.34582912786932,62.63751886614116
1,6,ete,15.033108972080717,0,9.350781470585979,17.84980997286181,26.261496772956374,107.40608991839687
26,12,hiver,19.900122856400486,1,7.401990075835081,22.614087689967715,25.839699068478343,118.11799779040355
26,8,ete,16.667397593632426,3,6.981664460150076,18.267194811465664,24.876086670387114,94.85334898263876
1,1,hiver,28.030597459156468,2,13.385516325047453,22.145567325645562,7.908231821173484,82.20853601055596
15,10,automne,27.812297534310574,3,9.654320623730422,23.980237870428756,14.147527820319064,73.80797322518626
2,8,ete,15.038285800625747,2,5.654032297069213,17.327022506738132,34.335800635682915,159.23021444229457
30,11,automne,21.929421915421628,1,4.530672156934019,16.139207649092576,13.122555343127306,63.576208025438305
22,7,ete,25.337996504062453,3,7.069861101872849,22.381830782346697,35.699880257546305,181.79995731527575
16,1,hiver,24.24164750188165,1,10.383737012617331,13.394501596427853,14.53603422949593,116.75305511359045
25,2,hiver,20.40781517492183,2,8.097478308057536,25.558323774460312,21.482161540528224,96.12089666362549
8,3,printemps,26.53278730882174,3,3.551960355277429,20.054813085584875,18.12830765742536,95.81710591326741
13,1,hiver,15.477426555052837,2,7.645413153620185,19.426207990508175,11.551947178183362,74.97188194910126
21,9,automne,18.484535278026538,1,7.995196899502897,22.73007959175613,11.695910204303164,41.42143500721424
1,8,ete,15.611787901202124,4,3.1686652410690392,22.419772602110484,12.957569935102649,38.837079642780324
16,2,hiver,23.912467473503106,1,8.04833230410038,20.032590374894536,21.48064281449575,121.50762628029688
29,9,automne,17.08681562850274,2,5.973263984817352,24.39308205300957,28.904175239952707,107.75064933574559
7,7,ete,19.14375412281457,0,4.3289071784233695,16.63805847324874,20.83156652713996,71.0070199573678
31,9,automne,23.088351841328745,0,11.209015160330804,23.561782466468127,19.666217634544505,87.97974437023909
5,6,ete,23.49124956888908,1,5.884795598430144,14.606882641654623,32.103780553422965,155.2361909826559
22,6,ete,15.464368268723746,3,6.665430529087438,22.553244955325667,20.413381769663133,70.46158349364246
29,11,automne,25.283276418863963,1,6.638834227866644,18.360633517665214,14.57136394888653,70.53315682813233
23,4,printemps,22.278448343336258,1,8.004477501848605,13.444569688154045,10.022589213632005,79.24013009784413
3,10,automne,14.591485802097992,0,11.532621214111748,21.283214085721866,32.70447283658618,147.7757554349995
12,10,automne,13.361420521216935,2,5.6076262595281365,19.827867534246355,16.706024898376974,60.487806917262844
26,2,hiver,19.920901448689662,1,7.3863929711028105,12.286372452589358,14.214262056261317,87.15719453652187
16,7,ete,24.250469946584044,2,8.241723758052796,9.431672287201348,13.349567764272738,89.67817054361586
19,5,printemps,24.378579312004902,1,6.262416505680989,19.238680832912525,32.14190555487728,181.50818698771258
5,11,automne,21.780834386124212,1,7.354227190842788,28.091129803509137,14.270260067317752,47.46837561445061
22,6,ete,20.24337419163413,4,9.188999613499114,21.605075041029554,29.90462757675094,146.06192020472162
25,2,hiver,22.558688345395026,2,6.488590026587015,16.65848381642778,17.69592089590531,108.81384545232399
29,5,printemps,15.723347428053707,0,7.322714982539641,25.409347578439284,7.916196689730766,23.938832550527344
14,10,automne,28.434939315126957,1,7.137292146161428,24.536118089372792,16.675083061800994,59.02351100035397
28,4,printemps,28.369692090612602,2,7.792386637731325,26.35789538994693,19.672068655520594,92.49366012850491
5,9,automne,22.14406157310349,4,8.486303429246485,23.419488821713536,18.848292072286505,94.2487410937725
15,6,ete,20.98650209996426,1,9.173121536213758,24.429511615556038,18.60016297123865,79.34046213781244
17,2,hiver,17.94289513670315,0,11.875108603924676,23.65554265506282,16.78055056828181,75.24061390586422
30,1,hiver,22.643744228998305,3,2.6830471362915764,17.61247526291786,12.14990040297371,77.88777828901071
14,5,printemps,16.543413144916116,1,7.665217321589116,11.813596302982024,20.107375637741935,95.82826495606503
30,9,automne,8.881939845022346,5,5.271127855515614,17.39432302103474,25.409484207279256,133.16094113520882
20,6,ete,6.4294634975445675,2,7.229259998698192,25.52468488500677,5.374042394002876,32.65747596384165
5,10,automne,16.002508334182565,6,9.761734661388155,18.09494581952714,32.99062218052207,180.8396473679171
12,12,hiver,20.78189061459139,0,10.395585044284756,19.27270474446322,-16.96621905689338,96.62341838543455
16,7,ete,21.659858669767413,2,10.489429153636816,14.171075334267776,20.752485747663492,113.26630898284706
26,5,printemps,17.566214957453575,1,10.470585029700848,17.244552139203886,24.66086935473425,125.98523659929685
26,10,automne,20.709175835714518,2,7.652129856759144,19.954554166082872,13.96647190104976,64.91857407320171
16,6,ete,18.628858214727344,0,10.797060549414326,22.462810889293767,-1.2583477097058093,36.388740009627824
21,5,printemps,15.003436211749314,2,11.193699589211684,17.70669516412167,19.032758999079523,91.45088216253849
7,11,automne,19.731277455154373,2,8.27760090908302,17.357312871911503,21.696959246034336,93.09013551191802
4,9,automne,24.064785561828245,1,10.354473203135127,24.21087782574434,8.512812654238004,50.23466069009585
1,6,ete,15.229691261268389,3,8.082474037033156,21.62633263219112,11.698665894195406,51.94368290638861
30,11,automne,15.23197693490151,1,10.820465031101758,22.243362325960746,29.62712096063784,120.79967512190312
30,8,ete,14.65374703023921,0,7.676673525272884,27.641602930341854,21.17681759701776,55.742159850398345
5,2,hiver,10.317406327459421,1,6.7809590366136305,17.474628057948213,4.913230107373591,55.426760128445835
23,12,hiver,17.598988129264907,1,5.760017139456767,19.754904147591823,24.498299177551313,118.60168520233299
26,9,automne,23.570430564762656,2,7.652741933524699,22.755798872115733,10.69481168021632,54.191484156153315
10,5,printemps,20.869580419168813,3,8.168776388656605,15.642463191709933,12.252375671733517,91.46671960832806
22,7,ete,19.153745579718468,5,6.108294677248092,21.145248691260594,21.97657392680798,102.25080522968958
5,10,automne,20.645323991200843,1,7.499783082008682,20.1109824862955,21.044900276191353,88.1262831520995
4,1,hiver,17.55509256285421,2,6.946901381158468,33.88649705784562,15.973934588411684,31.51007071339621
2,10,automne,10.260566813682638,3,5.846048907338982,20.499347508325368,14.95790625418147,57.990112847867195
20,5,printemps,23.91859390907283,3,10.071769323107167,25.78469882782166,17.49200961275055,99.9149158835633
31,12,hiver,25.355622868923255,3,10.423807206211569,24.149716069234213,12.19406506927367,93.08647923216853
10,10,automne,16.359216119661063,0,10.062865356584618,14.217191984295063,30.890122517775424,137.7449654889901
26,2,hiver,19.24582189696722,3,7.831688418757001,12.255880810196501,4.308063009915342,87.71487526723449
19,12,hiver,18.8150041446992,3,7.955234389216256,21.235073026831472,17.591214054266747,97.69522792627687
26,6,ete,21.756444047122706,2,5.8736532885213,26.286673310734773,5.405949266214511,34.950732768771445
1,11,automne,28.449467283131447,4,8.829265790482676,21.43957409781587,29.360017472785216,147.84355674808063
24,1,hiver,25.798956226446528,2,8.339263412371242,20.394259020085872,17.576896660130252,117.23597523965518
5,3,printemps,18.11542887293052,1,13.68789479305136,18.57956673525375,9.433314071188875,56.33106389738843
13,5,printemps,22.712319307501186,0,10.174204724031487,13.380193767017978,26.85047626261686,157.74066079023365
4,4,printemps,26.271784342863562,2,8.63048985314171,15.197396412054939,-2.9193067673894006,73.37575471396788
16,3,printemps,22.04172582197389,0,7.916781378013352,11.88843155580151,22.80884025138988,132.42933116932892
24,10,automne,19.97650297779914,3,10.002613074154452,14.484767004433742,31.51289188537747,162.9602035316966
16,5,printemps,22.230000473335927,1,6.168522659238956,17.36995881285325,21.795435578627792,111.71476279903719
23,11,automne,16.483642387182634,0,10.279275624028063,23.88008010758493,14.934895532159171,50.71021490679452
2,8,ete,17.213594379479595,2,5.825712999525402,17.77466369602201,7.578180381906277,36.977924567354535
17,11,automne,14.679828823994512,0,6.876952285570537,21.27812892774859,30.825146354225076,114.95818595633443
28,4,printemps,21.535322582851215,1,4.323641001191081,20.676146055883407,29.27421857642301,149.6691060369029
27,1,hiver,19.34298546988881,1,9.228152446098184,22.495244177414868,13.546381691089788,75.5989585378248
20,11,automne,15.884409693259602,2,8.49985805252638,14.825925342413706,13.813624863904721,57.383973720593644
24,7,ete,19.179102941897476,1,6.877033950467952,25.295968575617742,31.867671002266505,122.58484435400213
12,8,ete,22.349991303815848,0,6.141722418048363,12.964115075232035,25.316131467885445,115.09677495844052
18,3,printemps,29.57356152998996,1,10.757444453400135,17.760933988066963,2.134156602892542,67.56664706487197
3,6,ete,25.06033932351929,0,7.732792124793659,19.895472961117108,18.042975952970078,74.69878675891138
28,2,hiver,8.5792607125883,2,6.4654092509588486,23.800724240748735,17.674435522221696,83.39637475245527
1,7,ete,21.19654233410173,2,11.843865927236049,26.89654667775377,22.47634472629605,96.26706991355424
1,8,ete,27.146621313564275,1,6.685874161716575,23.84015760064195,20.060460159353052,69.99602623157071
29,6,ete,13.310632543948838,2,10.277234142907572,27.079581787279295,14.872888382277814,55.667115276044285
19,6,ete,22.75779635106212,3,5.698018871978853,15.854120352463477,21.78359652359878,114.80167226714754
11,5,printemps,18.816789072344772,1,7.290107539586055,25.951852400356046,15.522223371532803,56.882250574263175
5,8,ete,25.751452654580802,2,9.004582450764772,25.0932836495665,54.141870259800584,338.5218316371734
12,1,hiver,22.02128597506726,3,7.88432610079195,8.018624714871683,21.227279010135362,166.80533019681027
3,10,automne,15.579922727203968,2,8.487526043026106,18.89767878052862,19.853005308709978,81.10655263207819
1,4,printemps,18.9957426085469,3,6.922330307951991,23.010187116908913,38.42807558311563,219.5252696575259
1,4,printemps,19.291521619761884,2,4.804407696200812,17.422930672772807,6.356566065556965,49.39358198477074
8,3,printemps,19.384108925949754,2,10.93115276872942,14.570874138518818,18.900271259165184,113.28388212746965
10,3,printemps,25.596314723876315,1,7.044343245251862,30.570876089709376,10.503969129957266,44.00768854258326
11,4,printemps,15.78690039304885,6,8.578024911064677,20.555200754854532,26.350100565100888,151.02601781951466
12,11,automne,25.01525654830592,2,9.403914983264652,20.692027170770306,15.056505178218671,75.59674729171797
29,1,hiver,18.4887516203924,2,8.617516408622786,13.45502942562467,25.800937351997476,150.23655747214912
13,11,automne,21.117555531645824,1,6.582817466123569,16.938195021018803,25.080509984345426,100.58440259081064
12,11,automne,20.36188793140517,1,10.319529923903543,15.510796853140484,27.803722619900743,135.4588254002174
31,2,hiver,19.890973309590827,1,9.027358350049738,25.394876150696515,25.24518792521956,123.01173398489392
14,9,automne,19.93198582777339,2,8.397547300690457,22.52316810463026,17.759606061449833,71.05513913925135
2,10,automne,27.286792791355104,5,8.351169607171778,17.147181535967352,6.023472932310131,79.23848296104104
29,2,hiver,24.212249624530724,2,11.364524688514114,22.80250119333107,30.090849410132634,187.4925180747461
19,5,printemps,18.18642155210035,1,6.539875561493702,18.732399271294614,34.09027424665157,171.14880947827416
18,9,automne,27.913936270610456,1,8.830511656735494,21.172453589892708,10.621316887083958,57.72769189660296
3,9,automne,21.373405369964264,2,6.942741016799645,21.14881943592853,27.358773616126875,108.91948610381542
23,8,ete,21.788121296619472,3,4.127388387319994,22.101336052397993,8.296372524144136,44.09427215135629
17,1,hiver,15.813404603343042,1,4.074530950274239,21.49825961698373,22.034321747618975,98.06571578600058
26,1,hiver,17.5125067079743,2,5.970727250046574,22.105248255824545,24.094204862083306,101.35948983557442
8,9,automne,16.55748246036412,5,6.683113667975409,26.27904155242787,15.73780226195326,56.28375576166402
29,11,automne,20.430364324968377,1,12.345899498721728,23.20281376536762,20.950714368930765,80.25876422301164
26,8,ete,23.193915397241046,2,9.396776868612179,18.315491186370203,28.482031714972155,139.9463423256486
10,10,automne,21.836161497111068,4,9.57668604171884,19.510236270074127,18.905834947489893,110.73916696838708
26,9,automne,27.940220780347907,4,6.725842987499288,26.15085293998533,13.248624954398021,63.79175863534244
30,7,ete,15.561209973943825,3,8.122654339038895,20.562112274741075,7.762207872276612,41.35505169885839
2,3,printemps,20.57434521769441,2,12.612305969492429,18.129907913214502,16.0923563374559,120.2101589008775
19,3,printemps,13.585303353508527,2,5.571164652444871,16.84430828934982,8.25278418790911,38.51453216158085
9,2,hiver,15.39064514198369,1,8.912477594734629,21.365190540831236,16.2261597836056,74.98504784386138
7,5,printemps,26.322891886692318,1,11.222591533820527,15.72571598727212,15.347575365704113,108.2933532182029
4,12,hiver,17.68417566764267,1,9.93188617094448,26.423977119171532,28.041049699625205,133.4999902459025
26,12,hiver,15.983181019698645,3,11.603079227850467,14.8109082312146,20.734750162103108,139.99583615491812
21,3,printemps,9.350115622085264,4,8.425730513054257,27.390338627597107,45.47259689717192,292.0678096339787
18,6,ete,15.933226761055412,0,9.206906050374196,18.573848420637756,-0.13589236507634794,32.46468941296432
13,2,hiver,18.973598629025105,3,8.219548773580746,14.61631323186172,23.133714317187803,145.2129115704311
11,12,hiver,13.212985201068946,3,9.066691118279161,20.94587869282688,15.484437145004886,79.90445378763829
29,3,printemps,18.686083055087657,2,6.169587175393154,15.234804208928555,10.43959379515554,77.61129187186964
24,5,printemps,26.353155303291118,3,9.584696817887364,20.171858805151302,19.7023050542383,120.51506166197015
4,12,hiver,16.463473298358338,5,8.588496625534113,17.11228234200334,18.953830676390396,120.65413005309193
25,11,automne,15.283084753150321,3,8.125318732509095,24.725366339345456,30.77812817346032,119.55567498391201
21,11,automne,14.380492665674534,1,11.492783275631709,20.683748049688162,20.912584468030026,81.21656576113558
29,1,hiver,14.291179537421,2,7.469229201790451,14.057495839627325,13.071984122812314,95.29137865901777
25,1,hiver,22.677887234442146,0,10.415644069240866,17.014817297869975,23.342105637003204,140.26235217904443
4,10,automne,20.243343684415255,2,10.614557194199513,23.52473624796565,17.703484362884822,79.49278694826324
10,9,automne,24.78428439637787,3,9.711088769170926,26.435460518952375,8.745214548792932,63.640007242709125
5,7,ete,30.099189458271276,4,6.069800658526841,19.77362596266158,17.514546304872237,78.1195092759327
9,1,hiver,10.84804434045426,0,8.71815659468631,14.778017190655481,22.309420774066886,119.19531721143481
24,12,hiver,21.900393542208867,1,11.916948602263,25.270181554254442,20.722824302321467,118.47836403904604
3,8,ete,14.4069033278322,1,4.362892930626593,23.502818374466877,23.303130546318823,64.35342629923022
17,3,printemps,23.944496490167253,1,7.624683011407598,26.532697921512746,14.735147909928084,65.18055024868515
3,8,ete,18.640439994632818,0,10.324617039336399,21.45104559210653,23.176119614339434,92.34196369739716
16,5,printemps,20.136613804320866,1,7.769358800424724,17.397015421015535,21.201158128174157,106.25387267864863
4,1,hiver,13.58411286035096,2,9.619775633947746,22.584442426977898,21.28229383773543,111.83033870198689
18,7,ete,17.86786487443416,3,10.818382057198246,21.631646117207907,20.32356552826687,88.82842475353523
17,5,printemps,20.4483112555413,4,8.464012566297605,17.125631540769827,41.76093210235964,276.42732184017603
7,6,ete,26.780390734033542,1,9.017981041711082,20.993192919237032,31.10126243800069,128.14356112632527
24,6,ete,16.027197362957228,4,8.183741867160402,19.024870555889766,22.953917569286325,90.51516045693448
23,8,ete,17.246542142348435,1,8.595611763940633,23.717689224918402,11.99792723151783,31.80557005687919
30,9,automne,24.721448210911408,2,12.205204869792542,22.460034551577174,17.076675002435362,92.15125283028055
5,2,hiver,15.703298581503446,1,7.8721030146387045,14.74204303359405,36.15788151148339,214.83526641906633
12,9,automne,25.711925719870628,2,7.293691924108838,14.237887103195046,14.37062537166496,73.9370582865983
17,12,hiver,19.95456712636872,5,10.083508458039525,19.550944132132233,18.342703668645346,128.6959176350348
23,11,automne,21.515614807959217,2,6.314155335516414,20.164096426896577,17.785966743855916,69.42275296699272
13,10,automne,21.837611512546854,0,6.770557085469519,23.804883870459133,23.67887277158516,86.54395818694177
23,9,automne,16.918897232966962,2,6.783309412094756,22.566519552809446,15.633535227145689,53.61168398284608
25,10,automne,21.949434097361976,2,7.488250955083919,27.293428216063713,21.768580081482554,83.73403361433219
3,10,automne,16.1381510784285,2,7.575601070259883,17.664032678622853,15.85683105348376,50.383710936418716
9,7,ete,17.4894849795056,1,9.398199179331014,17.378569652863966,33.14510699531732,151.42992794641057
30,1,hiver,22.793454830166375,5,7.315276729482646,15.20092997177478,13.137223755660065,118.15392201222464
17,7,ete,21.466969778209513,1,9.478926938470373,23.7470355738754,29.776448447884356,122.94538120161877
17,10,automne,19.625175245804762,1,9.728361409683565,20.108760920079803,14.148641436763345,52.123986788786496
30,5,printemps,13.706341753684946,3,6.692977601333919,10.73198241519177,11.46253672119258,80.43009321557611
20,6,ete,14.95420855325185,4,9.685412037396901,21.010826888539462,12.99207253510078,69.23559221903362
16,10,automne,21.383545219524922,4,9.866836965916576,21.329850839085353,2.8856427296524565,49.07567651038049
25,7,ete,23.66070281742558,0,4.478127126738283,19.278265286260783,24.385984463843066,89.31068820509464
22,5,printemps,14.451772477396215,1,8.586961905747934,21.48327426479209,8.360238904768957,42.707187723002946
13,7,ete,15.800873762739162,2,6.987183783398173,13.898821503871396,16.42080472407394,76.06764250104078
27,9,automne,20.6709258708886,1,10.606129960664886,28.205159170500135,27.616215975987632,107.20395578097516
19,3,printemps,20.563939313145468,1,6.966787629452875,21.901297130379614,27.293526797446347,141.61062936981898
17,8,ete,11.880213956194794,1,5.321033689378661,11.131505584606888,5.683410840027342,37.38435863186798
4,2,hiver,20.807815067199947,5,7.940366366662345,19.970514503349456,23.105435799309376,136.0998191854189
12,11,automne,17.008160948848907,3,6.2060553918017645,22.03360099826057,31.404939823082557,135.19149044564682
29,7,ete,28.20523314864479,4,9.699170529075776,14.435339625384756,13.63157089810136,82.40506319915973
9,2,hiver,21.24599271367828,1,6.382775002236425,22.668151395067188,25.135733280018293,127.55001087899512
19,4,printemps,22.107367249379514,1,7.9649871016234455,28.404628115043323,8.567203942054608,40.920100056850025
12,7,ete,22.236796510953056,1,11.091620854328328,16.778154697252354,23.8565695323699,113.59002421629883
9,3,printemps,13.930363096737178,1,10.197057244428272,22.14219347934972,21.31271361329658,90.1871208500934
7,2,hiver,29.719384465543015,1,8.955678406577897,21.042992994960983,26.611469558254527,136.54310695686294
28,11,automne,11.885443762744133,2,7.744844574895451,24.841449999061908,25.991460868887053,93.93261432349007
14,10,automne,23.978515708498712,0,8.765792912422176,19.455790476879287,6.465163904488476,51.14222051006161
31,7,ete,23.093319687403245,2,9.377967905450108,14.666416868190655,21.365532407441925,110.62754879702611
20,1,hiver,17.6149881004352,7,6.0267952735690224,24.52091123487353,34.52913644273872,212.58761884689017
19,8,ete,23.332251583566947,2,9.702674487847679,14.963697046399282,-1.853088217824297,69.45326226947196
26,3,printemps,18.41213400588131,3,5.796611894885839,29.04430688946472,29.669261138620655,139.0097875419425
15,12,hiver,16.62269277572111,1,9.144903870024553,22.803846745075838,36.01705099629088,203.4373872393549
16,12,hiver,22.347795846764637,2,5.786219190900718,17.005536316923173,5.153644795151983,73.87710829151273
21,2,hiver,14.96719504456049,2,11.925592486741229,25.54325806253129,13.293009288525216,61.789412101438685
5,3,printemps,18.87872420621215,3,9.526683249874077,19.95405482984557,25.177433219505318,128.32998781806052
3,5,printemps,17.029116256350214,1,4.887949442428091,18.892972195029884,11.138748841863592,46.21870410859216
12,11,automne,18.320102452135274,4,7.998146747539694,16.595653119511176,33.645791836453625,167.80343816700324
25,8,ete,22.16364299565092,3,6.9571559118307285,10.609105002340813,30.58896265756071,170.1550269375557
20,10,automne,17.02816813826897,3,6.720546140437271,23.021962851834136,6.150367604568816,41.48969338061551
27,7,ete,19.038380434638178,7,8.294207052936837,11.859366190911963,12.569419000689871,103.1830685947572
21,7,ete,17.484273740492092,3,6.1440125006630035,16.033528340743107,27.698368218350215,125.065816332464
4,12,hiver,27.21998332787273,5,9.522931529968872,22.164222769251385,27.30659402747328,161.64655658949124
21,7,ete,21.713061991069452,3,9.409308173998685,17.496617992522427,42.184400353030384,243.53535648961113
23,8,ete,21.100348164833598,2,8.70284954988397,20.78575935395474,11.201177945505183,64.78647613587907
16,1,hiver,23.41709252311712,2,7.96099094291827,13.931523430251733,34.59217839471991,231.5452138867656
25,4,printemps,17.029327116125568,1,9.319636571889964,18.257703134310493,10.860860552364302,60.29702733503608
7,6,ete,24.296286124999202,3,9.582771012155968,20.81692852479094,25.003209324558714,119.17347836289218
13,9,automne,21.73088872916371,0,8.909835473483362,15.24263742032139,28.92342441559484,140.21193195776982
21,2,hiver,12.195545486229673,1,5.376251953639525,28.431817388709604,-9.939000928664328,16.900069957371752
10,1,hiver,12.859845834496177,1,6.423227772261987,16.812880435596362,29.112062980827822,147.68939450994833
26,10,automne,17.13851473607967,2,7.463878157015775,26.892083940079527,33.845696910493864,133.01352245591352
7,12,hiver,13.39496752067415,2,5.048418204300605,19.160972276267668,30.95881753473742,175.7076882063183
14,2,hiver,18.808607696502083,0,8.44800626666306,12.157622169593232,40.53338810077677,281.69908221887454
31,7,ete,14.93131004292068,3,10.822010414647234,14.315495957021737,29.651772835058903,154.8231501530634
26,3,printemps,19.511384734645407,1,10.503380733519185,20.8803964446569,14.627948986474856,66.66291639166238
5,10,automne,27.05854687965728,0,9.47925228800975,25.16387876279212,32.39011134415278,134.65615290122457
3,2,hiver,19.753115482219076,3,9.455423867743109,28.848885663126815,14.060337194445847,79.76263557457882
23,11,automne,18.485177725490356,2,12.430591061926762,20.641093642966474,20.824179249459785,85.99207846535504
29,7,ete,21.94121323892672,0,9.687727664356725,14.113781262527093,28.31783273401236,133.3946107785002
11,2,hiver,16.517901035386984,3,9.851271373576694,21.392425402723728,24.4808082414671,147.01995641470756
11,3,printemps,24.217071546979998,2,5.122170611327691,15.873926633199234,33.511319918501634,192.9614653550562
18,11,automne,22.47606476562056,1,10.665637588712535,21.96095810597276,44.88674695838768,242.46971222492414
15,7,ete,20.194327810242818,2,8.796994700611124,15.292627237972251,8.626360580486004,64.0946314954565
12,4,printemps,20.77157915816793,2,7.840431309134645,9.552148814150938,16.716638811903124,103.03584244248376
9,1,hiver,30.208729552814262,3,7.344723751863523,26.58427829809949,23.163783625623097,120.96848247563294
10,5,printemps,24.71156105133934,5,6.90280912666151,18.86791634327369,15.368090566932587,104.49011245412754
26,12,hiver,30.997633155806668,2,10.513553756721791,20.24830166908291,19.242937315021013,103.36797780594233
12,9,automne,22.66015096646226,0,7.943282141485252,24.98350687119761,27.758196062750685,108.47922511972452
17,8,ete,12.641542786646559,2,6.976642882259505,29.394233546657272,26.429083313667668,82.59051325606436
29,12,hiver,18.689131485680797,0,6.45690639053977,23.600403260744784,22.473327303058838,90.91408392117665
6,9,automne,11.498975627259668,2,8.341197588925713,20.515008081018056,21.477305032642306,88.19152463914197
7,10,automne,22.641515173334593,3,7.280780591564434,22.3143643805662,17.761298655063836,80.05189224848218
14,9,automne,23.72702098672701,0,6.82448889500069,18.526084783566812,34.04522839447718,152.73274035290305
13,7,ete,15.570420020203604,2,5.23568806144906,20.180571892448196,36.63388836592998,163.36277836356462
8,4,printemps,16.721818101765734,1,9.918714719008994,20.72431818929592,30.188140036084704,146.88061410097822
10,5,printemps,20.743754481176076,2,7.723953449100468,16.066873715984332,8.506234121340455,67.49236841165825
9,1,hiver,14.009479683678911,3,5.829522685951959,20.105867934389384,17.377895699655284,82.77039583396156
18,1,hiver,13.634201153787336,4,7.457527717334234,21.83550926251965,21.996659597728847,101.8550782621897
27,3,printemps,26.193160240205604,0,9.098264111931234,22.58508448787775,10.593054720777651,65.52712549165486
26,8,ete,20.573553090819843,0,8.057681743206624,22.186618912146574,20.790837047289283,75.79664360179675
2,2,hiver,17.20945321147022,1,8.38198749554122,13.30487390962813,20.22221792534243,120.05884082487323
5,4,printemps,11.539405557213904,1,8.085096515980618,26.146294712998284,30.841381745872308,137.9159576288534
